@relation 'AT: CensusIncome-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Add-Ntest-Clast-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-Ntest-C14-weka.filters.unsupervised.attribute.Remove-R2-3,5-9,13-14-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Center_principal components'

@attribute '1    capital-gain-0.002capital-loss+0    age+0    hours-per-week+0    education-num' numeric
@attribute income {>50K,<=50K}

@data
-1077.493309,<=50K
-1077.495503,<=50K
-1077.495246,<=50K
-1077.500098,<=50K
-1077.497244,<=50K
-1077.494041,>50K
-1077.494952,<=50K
-1077.49733,<=50K
-1077.496205,<=50K
-1077.492242,>50K
-1077.48978,>50K
-1077.498619,<=50K
-1077.494495,>50K
-1077.487641,>50K
-1077.492245,<=50K
-1077.495344,>50K
-1077.497337,<=50K
-1077.492099,>50K
-1077.495426,<=50K
-1077.498171,<=50K
-1077.494298,<=50K
-1077.491797,<=50K
-1077.496979,<=50K
-1077.499074,<=50K
-1077.498043,<=50K
-1077.499524,<=50K
-1077.498132,<=50K
-1077.495128,<=50K
-1077.494231,<=50K
-1077.497353,<=50K
-1077.494793,<=50K
-1077.496583,<=50K
-1077.498908,<=50K
-1077.50151,<=50K
-1077.495119,<=50K
-1077.497392,<=50K
-1077.496175,<=50K
-1080.915042,>50K
-1077.494441,>50K
-1077.496019,<=50K
-1077.498272,<=50K
-1077.501358,<=50K
-1077.496046,>50K
-1080.064458,>50K
-1077.495201,<=50K
-1077.492747,>50K
-1077.494371,>50K
-1077.494508,>50K
-1077.498787,<=50K
-1077.500567,<=50K
6352.493067,>50K
-1077.493983,>50K
-1077.497325,<=50K
-1080.510215,<=50K
-1077.498027,<=50K
-1077.49415,<=50K
-1077.490714,<=50K
-1077.497927,<=50K
-1077.494038,>50K
-1077.502558,<=50K
-1077.498652,<=50K
-1077.497655,<=50K
-1077.496158,<=50K
-1077.493278,>50K
13946.482206,>50K
-1077.498299,<=50K
-1077.495262,<=50K
-1077.494456,>50K
3935.500455,<=50K
-1077.494497,<=50K
-1077.496694,<=50K
-1077.498745,<=50K
5771.495371,<=50K
-1077.496062,<=50K
-1077.4946,>50K
-1077.496158,<=50K
-1078.576797,<=50K
-1077.493455,<=50K
-1077.494157,<=50K
-1077.494298,<=50K
-1077.498171,<=50K
-1077.500242,<=50K
-1077.499091,<=50K
-1077.498186,<=50K
-1077.49878,<=50K
-1077.498745,<=50K
-1077.49501,<=50K
-1077.495631,<=50K
-1077.500909,<=50K
-1077.494402,<=50K
-1077.492394,>50K
-1077.496693,<=50K
-1077.494157,<=50K
-1077.493321,<=50K
-1077.497884,<=50K
-1077.494108,<=50K
-1077.494066,<=50K
-1077.497927,<=50K
-1077.495927,<=50K
-1077.500385,<=50K
-1077.499137,<=50K
-1077.49576,<=50K
-1077.493375,<=50K
-1077.498601,<=50K
-1077.498214,<=50K
7536.490158,>50K
-1077.498931,<=50K
-1077.49111,<=50K
-1077.497325,<=50K
-1077.497182,>50K
-1077.501028,<=50K
-1077.492099,>50K
6610.493033,>50K
-1077.497066,<=50K
-1077.497841,<=50K
-1077.494301,>50K
-1077.500083,<=50K
-1077.494499,>50K
-1077.495235,>50K
-1077.49505,<=50K
-1077.495934,<=50K
13946.485199,>50K
6610.492035,>50K
-1077.498214,<=50K
-1077.494484,<=50K
-1077.498687,<=50K
-1077.502321,<=50K
6610.492338,>50K
-1077.497066,<=50K
-1077.496895,<=50K
-1077.492146,<=50K
-1081.672033,>50K
-1077.498314,<=50K
-1077.497423,<=50K
-1077.49764,<=50K
-1077.497473,<=50K
-1077.497023,<=50K
-1077.493739,<=50K
-1077.49731,>50K
-1077.495685,<=50K
33017.444228,<=50K
-1077.495325,<=50K
-1077.495184,<=50K
-1080.786123,>50K
-1077.49916,<=50K
-1077.498787,<=50K
-1077.495325,<=50K
13946.480895,>50K
-1077.498122,<=50K
-1077.494169,<=50K
-1077.494829,<=50K
-1077.495851,<=50K
-1077.498644,<=50K
5419.496268,<=50K
-1077.496364,<=50K
-1077.496425,<=50K
-1077.494011,>50K
-1077.497798,<=50K
-1077.499443,<=50K
-1077.492695,<=50K
-1077.497454,<=50K
-1077.498815,<=50K
2986.497249,<=50K
-1077.498299,<=50K
-1077.496694,>50K
13946.483555,>50K
-1077.495751,<=50K
-1077.495775,>50K
-1077.497473,<=50K
-1077.490989,>50K
-1077.502076,<=50K
6220.493903,>50K
-1077.494197,>50K
-1077.492952,<=50K
-1077.496062,<=50K
6610.49347,>50K
-1077.49864,<=50K
-1077.498644,<=50K
-1077.500449,<=50K
-1077.50151,<=50K
-1077.495631,<=50K
-1077.498458,<=50K
-1077.497496,<=50K
-1077.494607,<=50K
-1077.493471,>50K
-1077.490925,<=50K
-1077.494464,<=50K
-1077.498931,<=50K
2596.497964,<=50K
-1077.497124,<=50K
-1077.497756,>50K
-1077.497515,<=50K
-1077.495848,<=50K
-1077.501269,<=50K
-1077.493944,>50K
-1077.502593,<=50K
-1077.49764,<=50K
98921.355518,>50K
-1077.497659,<=50K
-1077.49579,<=50K
-1077.49764,<=50K
-1077.497399,>50K
-1077.496228,<=50K
-1077.501653,<=50K
-1080.062721,>50K
-1077.496582,<=50K
2059.499367,<=50K
-1077.497655,<=50K
-1077.495073,>50K
-1077.493397,<=50K
-1077.49246,<=50K
13006.481972,>50K
-1077.499116,<=50K
13946.486358,>50K
-1077.497952,<=50K
-1077.493507,<=50K
-1077.496736,<=50K
4100.496632,>50K
-1077.497496,<=50K
-1077.497066,<=50K
-1077.501304,<=50K
-1077.495527,<=50K
-1077.497353,<=50K
-1077.49598,<=50K
-1077.495176,<=50K
3935.494902,<=50K
-1077.495755,>50K
-1077.501211,<=50K
98921.351989,>50K
-1077.493371,>50K
-1077.499175,<=50K
6220.493938,>50K
-1077.495569,<=50K
-1077.493601,>50K
-1077.494359,<=50K
-1077.496169,<=50K
-1077.498644,<=50K
-1077.49809,<=50K
-1077.499539,<=50K
-1077.498791,<=50K
-1077.493972,<=50K
-1077.494867,>50K
6220.49322,>50K
-1077.495856,<=50K
5771.492882,<=50K
-1077.492619,<=50K
-1077.496796,<=50K
-1077.494588,>50K
-1077.502068,<=50K
-1077.491083,<=50K
-1077.495763,<=50K
-1077.498787,<=50K
13946.482493,>50K
-1077.496081,<=50K
-1077.497554,<=50K
-1077.497798,<=50K
-1077.498803,<=50K
-1077.499501,>50K
-1077.49427,<=50K
-1077.498622,<=50K
-1077.498888,<=50K
-1077.49731,<=50K
-1077.49764,<=50K
-1077.494906,<=50K
-1077.497538,>50K
-1077.500649,<=50K
13946.482713,>50K
-1077.497209,<=50K
-1077.497783,<=50K
-1077.498796,<=50K
-1077.498671,<=50K
-1077.493464,<=50K
-1077.497064,<=50K
-1077.496764,<=50K
-1077.502495,<=50K
-1077.493304,<=50K
-1077.496384,>50K
-1077.495013,<=50K
-1077.494521,<=50K
-1077.497006,<=50K
-1077.501653,<=50K
-1077.494867,>50K
-1077.497634,<=50K
2830.498815,<=50K
-1077.50151,<=50K
-1077.497209,<=50K
-1077.50214,<=50K
-1077.498644,<=50K
-963.496784,<=50K
-1080.692909,>50K
-1077.496811,<=50K
-1077.498001,<=50K
-1077.492564,<=50K
-1077.497216,>50K
-1077.498357,<=50K
1329.502317,<=50K
2059.503772,<=50K
-1077.4985,<=50K
-1080.228544,<=50K
-1077.497469,>50K
-1077.49808,<=50K
-1077.494481,<=50K
-1077.494172,<=50K
-1077.495631,<=50K
-1077.499238,<=50K
-1077.498295,<=50K
-1077.498558,<=50K
-1077.498339,<=50K
6220.496487,>50K
-1077.496942,<=50K
-1077.498171,<=50K
-1077.497066,<=50K
-1077.496895,>50K
-1077.498627,<=50K
-1080.7614,>50K
-1077.493739,<=50K
3572.497581,<=50K
-1077.495058,<=50K
7536.489325,>50K
-1077.495561,>50K
-1077.492389,<=50K
-1077.492735,<=50K
-1077.493088,>50K
-1077.49833,<=50K
-1077.494241,<=50K
-1077.49265,>50K
-1077.494627,<=50K
-1077.496044,<=50K
-1077.497038,<=50K
-1077.496449,<=50K
13266.480895,>50K
-1077.494696,<=50K
-1077.491261,<=50K
-1077.497038,>50K
-1077.495737,<=50K
-1077.495871,>50K
-1080.378091,<=50K
-1077.494875,>50K
-1077.492762,<=50K
-1077.502677,<=50K
-1080.786573,>50K
-1077.498027,<=50K
-1077.503498,<=50K
-1077.495612,<=50K
6818.495737,>50K
-1077.492824,<=50K
-1077.497368,<=50K
-1077.496465,<=50K
-1077.495999,>50K
-1077.501223,<=50K
-1077.492229,<=50K
-1077.4985,<=50K
13946.48397,>50K
-1077.49669,<=50K
8308.49637,>50K
-1077.502177,<=50K
-1080.693354,>50K
-1077.498171,<=50K
-1077.499668,<=50K
-1077.495201,<=50K
-1077.495623,<=50K
-1077.495918,<=50K
-1077.498641,<=50K
-1077.495488,<=50K
-1077.497209,<=50K
-1077.496101,>50K
-1077.493865,<=50K
-1077.496752,<=50K
-1077.497554,<=50K
-1077.493719,>50K
-1077.496636,<=50K
-1077.493427,<=50K
-1077.497682,<=50K
-1077.494414,<=50K
-1077.498214,<=50K
-1077.498454,<=50K
-1077.490982,<=50K
-1080.19619,>50K
7536.490957,>50K
6352.494183,>50K
-1077.4946,>50K
-1077.499645,<=50K
-1080.199207,>50K
-1077.497899,<=50K
-1077.491902,>50K
-1077.494647,<=50K
-1077.497496,<=50K
-1077.49788,<=50K
-1077.496015,>50K
-1077.497756,<=50K
-1077.502034,<=50K
3023.500143,<=50K
-1077.498357,<=50K
-1077.493576,<=50K
-1077.494968,<=50K
-1077.496267,<=50K
-1077.499121,<=50K
-1077.494491,>50K
-1077.498888,<=50K
-1077.495087,>50K
-1077.497438,<=50K
-1077.496738,<=50K
-1077.494597,<=50K
-1077.493766,<=50K
-1077.494197,>50K
-1077.496717,>50K
-1077.492759,<=50K
-1077.497911,<=50K
-1077.492532,>50K
-1077.496922,<=50K
-1077.497481,<=50K
-1077.498272,<=50K
-1080.960939,<=50K
1268.50444,<=50K
-1077.494241,<=50K
-1077.496449,<=50K
-1077.498427,<=50K
-1077.496636,<=50K
-1077.495216,<=50K
-1077.494258,>50K
-1077.493249,<=50K
-1077.492265,<=50K
-1077.492931,>50K
-1077.492967,<=50K
-1077.495589,<=50K
-1077.499218,<=50K
-1079.387355,<=50K
-1077.498931,<=50K
-1077.495899,<=50K
-1077.496074,<=50K
-1077.492967,>50K
-1077.499218,<=50K
-1077.495747,<=50K
-1077.494914,<=50K
4100.501923,>50K
-1077.495833,<=50K
-1080.258964,<=50K
-1080.761156,>50K
-1077.497066,<=50K
-1077.49348,<=50K
-1077.495324,<=50K
-1077.495712,<=50K
-1077.495781,>50K
-1077.498214,<=50K
-1077.494894,>50K
-1077.495953,>50K
-1080.785571,>50K
-1077.493246,>50K
-1077.498043,<=50K
-1077.495015,<=50K
-1077.495158,>50K
-1077.495647,<=50K
-1077.493956,>50K
-1077.498043,<=50K
3935.49463,<=50K
-1077.497372,<=50K
-1077.498027,<=50K
-1077.495174,>50K
-1077.498233,<=50K
-1077.496938,<=50K
-1077.495461,>50K
-1077.497128,<=50K
-1077.489853,<=50K
-1077.4994,<=50K
-1077.499028,<=50K
-1077.497496,<=50K
-1077.494332,>50K
-1077.495038,<=50K
-1077.498931,<=50K
-1080.064411,>50K
98921.353428,>50K
-1080.740753,<=50K
-1077.497066,>50K
-1077.495174,<=50K
-1077.495015,<=50K
-1080.784778,>50K
-1077.5008,<=50K
-1077.496156,>50K
9442.490184,>50K
-1077.496449,<=50K
-1077.495402,>50K
-163.493772,<=50K
-1077.49487,<=50K
1096.498374,<=50K
-1077.496306,<=50K
-1077.49833,<=50K
6220.492154,>50K
-1077.501925,<=50K
-1077.494972,<=50K
-1077.502365,<=50K
-1077.494607,<=50K
-1077.500555,<=50K
-1077.495918,<=50K
1329.499633,<=50K
-1077.497454,<=50K
-1077.495732,>50K
-1077.496779,<=50K
-1077.500496,<=50K
-1077.497597,<=50K
-1077.502022,<=50K
-1077.494701,>50K
-1077.492866,<=50K
-1077.497093,<=50K
-1077.50104,<=50K
-1077.497167,>50K
-1077.497225,<=50K
1329.498136,<=50K
-1077.495058,>50K
-1077.495286,<=50K
-1077.49926,<=50K
-1080.510374,<=50K
-1077.497783,<=50K
-1077.4953,>50K
-1077.497066,>50K
-1077.502766,<=50K
-1077.495833,>50K
13946.482058,>50K
-1077.495782,<=50K
-1077.495564,<=50K
-1077.494771,>50K
-1077.49315,<=50K
-1077.492695,>50K
-1077.492677,>50K
-1077.49344,>50K
-1077.493991,>50K
-1080.784142,>50K
-1077.496636,<=50K
-1077.49667,<=50K
-1077.498369,<=50K
-1077.498,<=50K
-1077.499543,<=50K
-1077.493107,<=50K
-1077.502068,<=50K
-1077.500801,>50K
-1077.495914,<=50K
-1077.495499,<=50K
-1077.494646,<=50K
-1077.494313,<=50K
-1077.4985,<=50K
-1080.783377,>50K
-1077.495612,<=50K
-1077.502964,<=50K
-1077.494484,>50K
-1077.495201,<=50K
-1080.917682,>50K
-1077.497276,<=50K
-1077.492855,>50K
-1077.496984,<=50K
-1077.493677,>50K
-1077.49391,<=50K
7536.492812,>50K
-1077.496922,<=50K
-1077.495515,<=50K
-1077.495747,<=50K
-1077.501223,<=50K
-1077.495355,>50K
-1077.497927,<=50K
-1077.49799,<=50K
-1077.500428,<=50K
-1077.494887,<=50K
-1077.494278,>50K
-1077.491633,<=50K
-1077.494316,<=50K
-1077.497811,<=50K
-1077.4985,<=50K
-1077.498458,<=50K
-1077.493413,<=50K
-1077.495888,<=50K
-1077.497353,>50K
-1077.495058,>50K
-1077.495448,<=50K
-1077.491471,<=50K
26750.464309,>50K
-1080.244923,<=50K
3935.494328,<=50K
-1077.497783,<=50K
-1077.496636,<=50K
-1077.494751,<=50K
-1077.49916,<=50K
9527.491326,>50K
-1077.495604,<=50K
-1077.494608,<=50K
-1077.498415,<=50K
-1077.496605,<=50K
-1077.498163,<=50K
-1077.494701,>50K
-1077.493724,>50K
-1077.497209,<=50K
-1077.497411,<=50K
-1077.497927,<=50K
-1077.495712,<=50K
-1077.4989,<=50K
-1077.501797,<=50K
-1077.495488,<=50K
-1077.493153,<=50K
-1077.49688,<=50K
-1080.388137,<=50K
-1077.493623,<=50K
-1077.493165,>50K
-1077.497023,>50K
-1077.493161,<=50K
-1077.502681,<=50K
-1077.498951,<=50K
-1077.493902,>50K
-1077.500985,<=50K
-1080.914693,>50K
-1077.493316,<=50K
-1077.495221,<=50K
-1077.499765,<=50K
-1077.496957,<=50K
-1077.493169,<=50K
-1077.495445,<=50K
-1077.494154,<=50K
-1077.4985,<=50K
-1077.498214,<=50K
-1077.495317,<=50K
-1080.914181,>50K
-1077.495527,>50K
-1077.495201,<=50K
-1077.498027,<=50K
-1077.497054,<=50K
-1077.496996,>50K
-1077.493292,<=50K
6220.495903,>50K
-1077.495288,<=50K
-1080.784177,>50K
-483.499688,<=50K
-1077.502534,<=50K
-1077.498027,<=50K
-1077.498027,<=50K
-1077.495402,>50K
-1077.497043,<=50K
-1077.495626,<=50K
-1077.498074,<=50K
-1077.49225,>50K
-1077.495445,<=50K
-1077.499175,<=50K
-1077.497365,<=50K
-1077.494034,<=50K
-1077.499303,<=50K
-1077.497167,<=50K
-1077.494145,>50K
-1077.502165,<=50K
-1077.494667,<=50K
-1077.491952,>50K
-1077.494615,>50K
-1077.495344,<=50K
6610.491706,>50K
-1077.498258,<=50K
-1077.496608,<=50K
-1077.496205,<=50K
-1077.49441,<=50K
-1077.5006,<=50K
-1077.496492,<=50K
-1077.495235,<=50K
-1077.498171,<=50K
-1077.493297,<=50K
-1077.486738,>50K
-1077.497066,<=50K
-1077.497783,<=50K
6220.490719,>50K
-1077.492188,<=50K
-1077.499719,<=50K
-1077.496779,<=50K
-1077.493946,<=50K
-1077.496922,<=50K
-1077.497066,<=50K
-1077.497659,<=50K
-1077.494442,<=50K
-1077.49489,<=50K
98921.355681,>50K
-1077.495158,>50K
1502.502003,<=50K
-1077.493926,>50K
-1077.492863,<=50K
-1077.491432,<=50K
-1077.489502,<=50K
-1077.499559,<=50K
-1080.385718,<=50K
-1077.498085,<=50K
-1077.494134,>50K
-1077.492859,<=50K
-1077.498745,<=50K
-1077.500237,<=50K
-1077.495992,<=50K
-1077.493336,<=50K
-1077.495673,<=50K
-1077.494329,<=50K
-1077.497093,<=50K
-1077.498473,<=50K
-1077.497038,<=50K
-1077.496205,<=50K
-1077.492366,<=50K
2025.500667,>50K
-1077.496922,<=50K
-1080.786328,<=50K
-1077.501358,<=50K
-1077.500242,<=50K
-1077.498931,<=50K
-1077.494087,<=50K
-1077.498601,<=50K
-1077.492979,<=50K
-1077.494879,<=50K
-1077.496326,<=50K
-1077.498985,<=50K
-1077.493623,<=50K
-1077.494426,<=50K
-1077.495988,<=50K
-1077.500707,<=50K
-1081.607311,>50K
-1077.495876,<=50K
-1077.497287,<=50K
-1077.494212,>50K
-1077.49348,<=50K
-1077.498555,<=50K
-1077.489819,<=50K
-1080.311828,<=50K
-1077.495775,<=50K
1096.500929,<=50K
-1077.499532,<=50K
-1077.496376,<=50K
-1077.497783,<=50K
3308.498623,>50K
-1077.49313,<=50K
-1077.498015,<=50K
-1077.495525,<=50K
-1077.497612,<=50K
9442.488725,>50K
-1077.495522,<=50K
-1077.496081,<=50K
-1077.494844,>50K
-1077.496704,<=50K
-1077.494949,>50K
-1077.497209,<=50K
-1077.497078,<=50K
-1077.497713,<=50K
-1077.49764,>50K
-1077.499869,<=50K
4100.496229,>50K
6220.494205,>50K
-1077.492169,<=50K
6610.492423,>50K
-1077.498896,<=50K
-1077.496821,<=50K
-1077.50219,>50K
-1077.49501,>50K
-1077.500951,<=50K
-1077.495732,>50K
-1077.500049,>50K
-1077.492146,<=50K
-1077.49618,<=50K
-1077.493246,>50K
428.501907,<=50K
-1077.499959,<=50K
-1077.49847,<=50K
-1077.494064,<=50K
98921.351779,>50K
-1077.501366,<=50K
-1077.495582,<=50K
-1077.492902,<=50K
-1077.49453,<=50K
2333.500081,<=50K
-1080.508369,<=50K
-1077.50255,<=50K
13946.480833,>50K
-1077.493574,<=50K
-1077.496349,>50K
-1077.495589,<=50K
-1077.495763,>50K
-1080.503689,<=50K
-1077.493476,>50K
-1077.495647,<=50K
-1077.495461,>50K
-1077.491995,>50K
-1081.673293,>50K
-1077.502111,<=50K
-1077.497496,<=50K
-1077.496015,<=50K
-1077.500567,<=50K
-1077.496648,<=50K
-1077.49621,<=50K
2340.496689,<=50K
-1077.498314,<=50K
-1077.495186,>50K
-1077.495526,<=50K
-1077.500649,<=50K
-1077.490494,<=50K
-1077.49354,<=50K
-1077.496957,<=50K
-1077.496636,<=50K
-1077.498186,<=50K
-1077.494968,<=50K
-1077.494006,>50K
-1077.502931,<=50K
-1077.494011,>50K
-1077.493007,<=50K
-1077.493657,>50K
-1077.495845,<=50K
-1077.494484,<=50K
-1077.494627,>50K
-1077.499893,<=50K
-1077.499625,<=50K
-1077.50151,<=50K
-1077.494169,>50K
-1077.493837,<=50K
-1077.492106,<=50K
-1077.496259,<=50K
-1077.498729,<=50K
-1077.496306,>50K
-1077.501366,<=50K
-1080.758185,>50K
-1077.494953,<=50K
-1077.498085,<=50K
-1077.494584,<=50K
-1077.491493,<=50K
-1077.494542,<=50K
-1077.495446,<=50K
-1077.494088,<=50K
-1077.498109,<=50K
-1077.502973,<=50K
-1077.49764,<=50K
-1077.493642,<=50K
2986.501075,<=50K
-1077.496422,>50K
-1077.498052,<=50K
-1077.497368,<=50K
-1077.4985,<=50K
-1077.499401,<=50K
-1077.501238,<=50K
-1077.497347,<=50K
-1077.498931,<=50K
-1077.501925,<=50K
-1077.502022,<=50K
-1077.497927,<=50K
-1077.495732,<=50K
-1077.500055,<=50K
-1077.494441,>50K
-1077.497756,<=50K
-1077.4985,<=50K
-1080.784305,>50K
-1077.502143,<=50K
-1077.490885,>50K
-1077.496349,<=50K
-1077.498931,<=50K
-1077.48906,<=50K
-1077.496694,<=50K
-1077.494889,>50K
-1077.493735,>50K
-1077.493964,>50K
-1077.498372,<=50K
-1077.497008,<=50K
-1077.497936,<=50K
-1077.496162,<=50K
-1077.497065,<=50K
-1077.494011,>50K
-1077.495455,<=50K
-1077.494134,<=50K
-1077.499932,>50K
-1077.498384,<=50K
-1077.497944,>50K
-1077.494588,<=50K
-1077.496764,<=50K
-1077.493049,>50K
-1077.494043,<=50K
-1077.502939,<=50K
-1077.494115,<=50K
-1077.489885,<=50K
3935.494902,<=50K
-1077.496779,<=50K
-1077.494984,<=50K
-1080.509474,<=50K
-1077.493499,<=50K
-1077.493952,<=50K
-1077.493452,>50K
-1077.500711,<=50K
-1077.499032,<=50K
-1077.496957,<=50K
-1080.954948,<=50K
-1077.495631,<=50K
-1077.498229,<=50K
-1077.500649,<=50K
-1082.690592,>50K
-1077.496019,<=50K
-1077.496337,>50K
-1077.497783,<=50K
-1077.500664,<=50K
-1077.493153,<=50K
-1077.497209,<=50K
-1077.498392,<=50K
-1077.496748,<=50K
-1077.494108,<=50K
-1077.4946,<=50K
-1077.497783,<=50K
-1077.501149,<=50K
-1077.499074,<=50K
-1077.497353,<=50K
-1077.496062,<=50K
-1077.499164,<=50K
-1077.492287,<=50K
-1077.494212,>50K
-1077.497756,<=50K
-1077.494518,>50K
-1077.493309,<=50K
-1077.494026,<=50K
-1077.500467,<=50K
-1077.496864,<=50K
-1077.494771,<=50K
-1077.494643,<=50K
-1077.498256,<=50K
-1077.493533,>50K
-1077.497655,<=50K
-1077.500199,<=50K
-1077.489343,<=50K
-1077.501172,<=50K
1502.498304,<=50K
-1077.49731,<=50K
-1077.493007,<=50K
-1077.495707,<=50K
-1077.498888,<=50K
-1077.496993,>50K
-1077.49833,<=50K
-1077.499353,>50K
-1077.500385,<=50K
-1077.496627,>50K
-1077.498725,<=50K
-1077.496267,<=50K
-1077.4946,<=50K
-1081.02968,<=50K
-1077.496349,<=50K
-1077.499257,<=50K
-1077.496017,>50K
-1077.494011,<=50K
-1077.499074,<=50K
-1077.499346,<=50K
-1077.493193,<=50K
-1077.497783,<=50K
-1077.495631,<=50K
-1077.495027,<=50K
-1077.49411,<=50K
-1077.502111,<=50K
-1077.493126,>50K
-1077.498109,<=50K
18973.483539,>50K
-1077.498214,<=50K
-1077.498497,<=50K
-1077.49764,<=50K
-1077.493867,>50K
-1077.497182,<=50K
-1077.487812,<=50K
-1077.492549,>50K
-1077.495415,<=50K
-1077.493336,<=50K
-1077.494293,>50K
-1077.500521,<=50K
-1077.497372,<=50K
-1077.500199,<=50K
-1077.499074,<=50K
-1077.49322,>50K
-1077.4985,<=50K
-1077.498357,<=50K
6352.492124,>50K
-1077.499445,<=50K
-1077.499886,<=50K
-1077.495387,<=50K
-1077.494558,<=50K
-1080.24533,<=50K
-1077.495461,<=50K
-1077.502405,<=50K
-1077.501413,<=50K
-1081.35827,>50K
-1077.496294,<=50K
-1077.498782,<=50K
13946.485382,>50K
-1077.498214,<=50K
-1077.497856,<=50K
-1077.497038,<=50K
-1077.496243,<=50K
-1077.49358,>50K
-1077.487365,>50K
-1077.496694,>50K
-1077.494688,>50K
-1077.49411,<=50K
-1080.230592,<=50K
-1077.491401,<=50K
-1077.499869,<=50K
-1077.494627,<=50K
-1077.495794,>50K
-1077.4985,<=50K
-1077.492495,<=50K
-1080.67859,<=50K
-1077.4929,>50K
-1080.508225,<=50K
-1077.495344,<=50K
-1077.495341,<=50K
-1077.493019,<=50K
-1077.497023,<=50K
-1077.497038,<=50K
-1080.916581,>50K
-1077.496205,<=50K
-1077.49795,<=50K
-1077.498644,<=50K
12472.485819,>50K
-1077.494853,<=50K
-1077.494441,>50K
1276.508932,<=50K
-1077.493766,<=50K
-1077.497756,<=50K
-1077.495822,<=50K
-1077.496034,>50K
6610.49304,>50K
-1077.495794,<=50K
-1077.497066,<=50K
-1077.501498,<=50K
-1077.494802,<=50K
-1077.495511,<=50K
-1077.495755,<=50K
-1077.494743,<=50K
-1077.495899,<=50K
-1077.499346,<=50K
-1077.499937,<=50K
-1077.494157,<=50K
-1077.50104,<=50K
-1077.498787,<=50K
-1077.493852,<=50K
-1077.500758,<=50K
-1077.495344,<=50K
-1077.496469,<=50K
-1077.498987,<=50K
-1077.49391,>50K
-1077.49688,>50K
-1077.496852,>50K
-1077.494498,<=50K
-1077.498214,<=50K
-1077.497612,<=50K
6220.494865,>50K
-1077.494325,<=50K
2247.500556,<=50K
-1077.492064,<=50K
-1077.498644,<=50K
-1077.49731,<=50K
-1077.490202,<=50K
-1077.499074,<=50K
-1077.496492,<=50K
-1077.493848,<=50K
-1077.500424,<=50K
98921.356398,>50K
-1077.494709,<=50K
-1077.498763,<=50K
-1077.502677,<=50K
-1077.500998,<=50K
-1077.496935,>50K
6610.493905,>50K
13946.481326,>50K
-1077.499202,<=50K
-1077.498473,<=50K
-1077.498644,<=50K
-1077.496033,<=50K
-1077.495596,<=50K
-1077.496306,<=50K
-1077.49764,>50K
-1077.493026,>50K
-1077.490632,<=50K
-1077.492037,>50K
-1077.497927,<=50K
-1077.49391,<=50K
3338.495352,<=50K
13946.484909,>50K
-1077.49807,<=50K
-1077.494976,<=50K
-1077.493983,>50K
-1077.495461,<=50K
-1077.494422,<=50K
-1077.496732,<=50K
-1077.492979,<=50K
-1077.49774,<=50K
-1077.498787,<=50K
1899.499595,<=50K
-1077.49764,<=50K
-1077.500854,<=50K
-1077.49297,>50K
-1077.503236,<=50K
-1077.497737,<=50K
-1077.498881,<=50K
-1077.49806,<=50K
-1077.500854,<=50K
-1077.49391,<=50K
-1077.495584,>50K
-1077.502415,<=50K
-1077.496942,<=50K
-1077.496736,<=50K
-1077.49669,>50K
-1077.499074,<=50K
-1077.498214,<=50K
-1077.491251,>50K
-1077.497798,<=50K
-1077.496205,>50K
-1077.49203,<=50K
-1077.496752,<=50K
-1077.499543,<=50K
-1077.496748,<=50K
-1077.495592,<=50K
-1077.491857,<=50K
-1077.496709,>50K
-1077.496261,<=50K
7536.494083,>50K
-1077.499381,<=50K
-1077.491575,<=50K
-1077.498043,<=50K
-1077.495322,<=50K
-1077.492653,>50K
6610.49137,>50K
-1077.498745,<=50K
-1077.492917,<=50K
-1077.497066,<=50K
-1077.495934,>50K
-1077.495274,>50K
-1077.49484,<=50K
-1077.498745,<=50K
-1077.493986,<=50K
6220.493344,>50K
-1077.495062,<=50K
-1077.493615,<=50K
-1077.49764,<=50K
-1077.494484,<=50K
-1077.496779,<=50K
-1077.501925,<=50K
-1077.492297,<=50K
-1077.49358,>50K
-1077.501696,<=50K
-1077.496449,<=50K
-1077.495824,<=50K
-1077.495302,<=50K
-1077.497884,>50K
-1077.492832,<=50K
-1077.492111,<=50K
-1077.498807,<=50K
-1077.49503,<=50K
-1077.500657,<=50K
-1077.493193,>50K
-1077.496972,<=50K
6610.493326,>50K
-1077.496034,<=50K
6220.493856,>50K
-1077.497884,<=50K
-1077.495445,<=50K
-1077.496895,<=50K
-1077.492572,>50K
-1077.494092,<=50K
-1077.496484,<=50K
-1077.491983,<=50K
-1077.496201,<=50K
-1077.497927,<=50K
-1077.497896,>50K
-1077.495488,>50K
-1077.493091,>50K
-1077.497927,<=50K
-1077.494929,>50K
-1077.493825,<=50K
-1077.494502,<=50K
-1077.496612,<=50K
98921.357608,>50K
-1077.49667,>50K
-1077.495723,<=50K
-1077.496564,<=50K
-1081.404108,<=50K
-1077.497426,>50K
-1077.497182,<=50K
-1077.492537,>50K
-1077.497182,<=50K
1519.497992,<=50K
-1077.497702,<=50K
-1077.496158,>50K
